車両形式,エンジン位置・駆動軸位置,全長,全幅,全高,ホイールベース,最低地上高,車両重量(kg),定員(名),車名,グレード,エンジンサイクル,使用燃料,気筒数配置,弁機構,総排気量(cc),最高出力(kw),最大トルク(Nm),燃料タンク容量(?),トランスミッション,タイヤ規格,10・15モード燃費(km/?),最小回転半径(m),東京標準現金価格(円),タイプ,外観写真,運転席写真
GSA33W,4WD,4570,1855,1685,2660,190,1670,5,ヴァンガード,350S Gパッケージ （5AT）,4G,P,V6,DOHC,3456,206,344,60,EAT,235/55R18,9.6,5.6,3297000 ,SUV,vanguard_ov.jpg,vanguard_drv.jpg
GSA33W,4WD,4570,1855,1690,2660,190,1710,7,ヴァンガード,350S Gパッケージ （5AT）,4G,P,V6,DOHC,3456,206,344,60,EAT,235/55R18,9.6,5.6,3349000 ,SUV,vanguard_ov.jpg,vanguard_drv.jpg
TRN210W,FR,4805,1910,1790,2790,205,1720,5,ハイラックスサーフ,2700 SSR-X （4AT）,4G,R,直4,DOHC,2693,120,246,87,EAT,265/70R16,8.9,5.7,2709000 ,SUV,hilux_ov.jpg,
TRN215W,4WD,4805,1910,1800,2790,205,1860,5,ハイラックスサーフ,2700 SSR-G 4W （4AT）,4G,R,直4,DOHC,2693,120,246,87,EAT,265/65R17,8.9,5.7,3192000 ,SUV,hilux_ov.jpg,
GRN215W,4WD,4805,1910,1790,2790,205,1900,5,ハイラックスサーフ,4000 SSR-X 4W （4AT）,4G,P,V6,DOHC,3955,183,380,87,EAT,265/70R16,8.3,5.7,3286500 ,SUV,hilux_ov.jpg,
GRN215W,4WD,4805,1910,1800,2790,205,1930,5,ハイラックスサーフ,4000 SSR-G 4W （4AT）,4G,P,V6,DOHC,3955,183,380,87,EAT,265/65R17,8.3,5.7,3507000 ,SUV,hilux_ov.jpg,
TRJ125W,4WD,4340,1875,1870,2455,220,1790,5,ランドクルーザープラド,3ドア 2700 RX （4AT）,4G,R,直4,DOHC,2693,120,246,87,EAT,265/65R17,8.8,5.2,2940000 ,SUV,landcruiserprado_ov.jpg,
TRJ120W,4WD,4715,1875,1870,2790,220,1920,8,ランドクルーザープラド,5ドア 2700 TX （4AT）,4G,R,直4,DOHC,2693,120,246,87,EAT,265/65R17,8.8,5.7,3108000 ,SUV,landcruiserprado_ov.jpg,
GRJ120W,4WD,4715,1875,1870,2790,220,1990,8,ランドクルーザープラド,5ドア 4000 TX （5AT）,4G,P,V6,DOHC,3955,183,380,87,EAT,265/65R17,8.1,5.7,3423000 ,SUV,landcruiserprado_ov.jpg,
GRJ121W,4WD,4715,1875,1855,2790,220,2010,8,ランドクルーザープラド,5ドア 4000 TZ （5AT）,4G,P,V6,DOHC,3955,183,380,87,EAT,265/65R17,8.1,5.7,3948000 ,SUV,landcruiserprado_ov.jpg,
UZJ200W,4WD,4950,1970,1880,2850,225,2460,8,ランドクルーザー,AX （5AT）,4G,P,V8,DOHC,4663,212,4482,93,EAT,285/60R18,6.6,5.9,4956000 ,SUV,landcruiser_ov.jpg,landcruiser_drv.jpg
UZJ200W,4WD,4950,1970,1880,2850,225,2500,8,ランドクルーザー,AX Gセレクション （5AT）,4G,P,V8,DOHC,4663,212,4482,93,EAT,285/60R18,6.6,5.9,4452000 ,SUV,landcruiser_ov.jpg,landcruiser_drv.jpg
TRH224W,FR,5380,1880,2285,3110,185,2020,10,ハイエース,ワゴングランドキャビン （4AT）,4G,R,直4,DOHC,2693,111,241,70,AT,195/80R15,8.6,5.1,3150000 ,ミニバン,hiace_ov.jpg,hiace_drv.jpg
TRH211K,FR,4840,1880,2105,2570,195,1880,5,ハイエース,バン スーパーGL （4AT）,4G,R,直4,DOHC,2693,111,241,70,AT,195/80R15,9.1,5.2,2751000 ,ミニバン,hiace_ov.jpg,hiace_drv.jpg
CSE20,FR,4575,1795,1430,2730,145,1570,5,レクサス,IS250 （6AT）,4G,P,V6,DOHC,2499,158,260,65,EAT,225/45R17,11.8,5.1,3900000 ,セダン,lexus_is_ov.jpg,lexus_is_drv.jpg
CSE25,4WD,4575,1795,1445,2730,135,1640,5,レクサス,IS250 4WD （6AT）,4G,P,V6,DOHC,2499,158,260,65,EAT,225/45R17,10.8,5.3,4250000 ,セダン,lexus_is_ov.jpg,lexus_is_drv.jpg
CSE21,FR,4575,1795,1430,2730,145,1600,5,レクサス,IS350 （6AT）,4G,P,V6,DOHC,3456,234,380,65,EAT,225/45R17,10.0,5.1,4800000 ,セダン,lexus_is_ov.jpg,lexus_is_drv.jpg
USE20,FR,4660,1815,1415,2730,135,1910,4,レクサス,IS F （8AT）,4G,P,V8,DOHC,4968,311,505,64,EAT,225/40R19,8.2,5.1,7660000 ,セダン,lexus_is_ov.jpg,lexus_is_drv.jpg
CRS191,FR,4850,1820,1425,2850,140,1650,5,レクサス,GS350 （6AT）,4G,P,V6,DOHC,3456,232,377,71,EAT,225/50R17,10.0,5.2,5380000 ,セダン,lexus_gs_ov.jpg,lexus_gs_drv.jpg
CRS196,4WD,4850,1820,1425,2850,145,1740,5,レクサス,GS350 4WD （6AT）,4G,P,V6,DOHC,3456,232,377,71,EAT,225/50R17,9.6,5.4,5780000 ,セダン,lexus_gs_ov.jpg,lexus_gs_drv.jpg
UZS190,FR,4850,1820,1425,2850,140,1740,5,レクサス,GS460 （8AT）,4G,P,V8,DOHC,4608,255,460,71,EAT,245/40R18,9.3,5.2,6610000 ,セダン,lexus_gs_ov.jpg,lexus_gs_drv.jpg
GWS191,FR,4850,1820,1425,2850,140,1890,5,レクサス,GS460h （CVT）,4G,P,V6,DOHC,3456,218,368,65,CVT,245/40R18,14.2,5.2,6830000 ,セダン,lexus_gs_ov.jpg,lexus_gs_drv.jpg
USF40,FR,5030,1875,1465,2970,145,1940,5,レクサス,LS460 （8AT）,4G,P,V8,DOHC,4608,283,500,84,EAT,235/50R18,9.1,5.4,7700000 ,セダン,lexus_ls_ov.jpg,lexus_ls_drv.jpg
USF40,FR,5030,1875,1465,2970,145,1980,5,レクサス,LS460 バージョンS （8AT）,4G,P,V8,DOHC,4608,283,500,84,EAT,245/45R19,9.1,5.5,8450000 ,セダン,lexus_ls_ov.jpg,lexus_ls_drv.jpg
USF40,FR,5030,1875,1465,2970,145,1980,5,レクサス,LS460 バージョンS Iパッケージ （8AT）,4G,P,V8,DOHC,4608,283,500,84,EAT,245/45R19,9.1,5.5,8800000 ,セダン,lexus_ls_ov.jpg,lexus_ls_drv.jpg
USF40,FR,5030,1875,1465,2970,145,2020,5,レクサス,LS460 バージョンU （8AT）,4G,P,V8,DOHC,4608,283,500,84,EAT,235/50R18,8.7,5.4,9200000 ,セダン,lexus_ls_ov.jpg,lexus_ls_drv.jpg
USF40,FR,5030,1875,1465,2970,145,2060,5,レクサス,LS460 バージョンU Iパッケージ （8AT）,4G,P,V8,DOHC,4608,283,500,84,EAT,235/50R18,8.7,5.4,9650000 ,セダン,lexus_ls_ov.jpg,lexus_ls_drv.jpg
UVF45,4WD,5030,1875,1475,2970,130,2210,5,レクサス,GS600h （M-CVT）,4G,P,V8,DOHC,4968,290,520,84,CVT,235/50R18,12.2,5.7,9700000 ,セダン,lexus_gs_ov.jpg,lexus_gs_drv.jpg
UVF45,4WD,5030,1875,1475,2970,130,2250,5,レクサス,GS600h バージョンS （M-CVT）,4G,P,V8,DOHC,4968,290,520,84,CVT,245/45R19,12.2,5.7,10750000 ,セダン,lexus_gs_ov.jpg,lexus_gs_drv.jpg
UVF46,4WD,5150,1875,1475,3090,130,2380,4,レクサス,GS600hL 後席セパレートシートパッケージ （M-CVT）,4G,P,V8,DOHC,4968,290,520,84,CVT,235/50R18,12.2,5.9,15100000 ,セダン,lexus_gs_ov.jpg,lexus_gs_drv.jpg
UZZ40,FR,4535,1825,1355,2620,140,1740,4,レクサス,SC430 （6AT）,4G,P,V8,DOHC,4292,206,430,75,EAT,245/40R18,8.7,5.4,6830000 ,スペシャリティ,lexus_sc_ov.jpg,lexus_sc_drv.jpg
